ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nationality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International
1124;1;44;1;9003;1;39;160;1;37;38;9;9;160;0;0;1;1;0;1;19;0
1125;1;1;1;9773;1;1;152;1;38;37;9;9;139.1;0;0;0;1;0;1;19;0
1128;1;1;1;9238;1;1;125;1;37;38;9;9;125;1;0;1;0;0;1;19;0
1133;1;1;1;9147;1;1;138;1;37;37;194;171;131;1;0;0;1;0;0;19;0
1142;1;17;6;9147;1;1;121;1;19;38;7;9;123.8;0;0;0;1;0;1;19;0
1152;1;17;1;171;1;1;145;1;37;37;9;1;150.3;1;0;0;1;0;0;19;0
1153;1;17;3;9147;1;1;112;1;1;19;3;5;107.8;1;0;0;1;0;0;19;0
1154;1;1;1;9500;1;1;138;1;38;1;9;4;127.5;1;0;0;1;0;0;19;0
1155;1;1;3;9500;1;1;135;1;1;37;7;7;120.5;1;0;0;1;0;0;19;0
1156;1;1;1;9147;1;1;118;1;1;2;10;10;117.3;1;0;0;1;0;0;19;0
1157;1;17;1;9254;1;1;123;1;38;37;9;7;120.6;1;0;0;0;0;0;19;0
1171;1;1;1;9147;1;1;117;1;38;19;5;7;118.1;0;0;0;1;1;0;19;0
1180;1;18;1;9556;1;1;140;1;38;37;9;9;122.8;0;0;0;1;0;1;19;0
1183;1;1;3;9500;1;1;133.1;1;19;19;5;5;108.5;1;0;0;1;0;0;19;0
1185;1;1;2;9500;1;1;133.1;1;19;38;192;192;96;1;0;0;1;0;0;19;0
1192;1;1;6;9500;1;1;139;1;1;1;4;4;124.5;1;0;0;1;0;0;19;0
1219;1;1;2;9500;1;1;140;1;1;1;4;10;128.3;1;0;0;1;0;0;19;0
1221;1;1;2;171;1;1;136;1;39;1;3;4;134.3;1;0;1;1;0;0;19;0
1225;1;1;3;9500;1;1;137;1;19;38;7;7;126.5;1;0;0;1;0;1;19;0
1234;1;17;2;9773;1;1;133.1;1;3;1;4;5;115;1;0;0;1;0;0;19;0
1235;1;17;6;9500;1;1;150;1;1;37;1;1;131.5;1;0;0;1;0;0;19;0
1240;1;1;1;9670;1;1;133.1;1;3;1;4;4;95;0;0;0;1;1;0;19;0
1248;1;1;3;9238;1;1;117;1;19;19;9;9;117;1;0;1;1;0;0;19;0
1254;1;1;1;9238;1;1;126;1;38;38;7;8;126.7;1;0;0;1;0;0;19;0
1255;1;43;1;9085;1;1;170;1;19;19;5;1;170;1;0;0;1;0;0;19;0
1257;1;17;1;9238;1;1;115;1;19;38;5;5;115;1;0;0;1;0;0;19;0
1258;1;1;3;9556;1;1;132;1;38;37;7;7;119;1;0;0;1;0;0;19;0
1259;1;1;4;9500;1;1;132;1;1;37;4;7;121.8;1;0;0;1;0;1;19;0
1260;1;1;1;9085;1;1;143;1;19;38;9;9;133.4;1;0;0;1;0;0;19;0
1263;1;1;2;9773;1;1;121;1;19;19;9;9;122.8;0;0;0;1;1;0;19;0
1272;1;43;1;9147;1;1;131;1;19;38;9;9;129.7;1;0;0;1;0;0;19;0
1276;1;17;2;9254;1;1;136;1;19;19;4;7;123.1;1;0;0;1;0;0;19;0
1286;1;17;2;9853;1;1;127;1;19;38;3;3;121.1;1;0;0;1;1;0;19;0
1288;1;1;1;9238;1;1;137;1;19;1;9;9;132.8;0;0;0;1;1;0;19;0
1292;1;1;1;9500;1;1;143;1;38;38;9;9;140;0;0;0;1;1;0;19;0
1301;1;17;1;9147;1;1;123;1;1;19;3;4;122;0;0;0;1;1;0;19;0
1302;1;1;5;9254;1;1;120;1;3;19;3;9;114.8;1;0;0;0;1;0;19;0
1305;1;1;2;9773;1;1;137;1;1;19;7;7;133.2;1;0;0;1;0;1;19;0
1310;1;1;3;9500;1;1;132;1;38;38;9;9;119.3;1;0;0;1;0;0;19;0
1317;1;17;2;9085;1;1;123;1;1;19;4;9;113.6;1;0;0;1;0;0;19;0
1319;1;43;1;9254;1;1;130;1;1;19;5;7;130;0;0;0;1;0;1;19;0
1320;1;17;2;9853;1;1;131;1;1;38;4;8;121.9;1;0;0;1;0;0;19;0
1324;1;17;6;9556;1;1;118;1;38;38;5;5;117.8;1;0;0;1;0;1;19;0
1328;1;17;1;9254;1;1;137;1;34;38;0;7;137.7;1;0;1;0;0;0;19;0
1336;1;17;2;9853;1;1;126;1;1;19;2;10;126;1;0;0;1;0;0;19;0
1338;1;17;1;9147;1;1;147;1;37;37;9;6;142.8;1;0;1;0;0;1;19;0
1340;1;18;1;9500;1;1;130;1;37;38;7;8;119.3;1;0;0;1;0;1;19;0
1348;1;1;3;9500;1;1;128;1;1;1;7;7;120.5;1;0;0;1;0;1;19;0
1351;1;1;1;171;1;1;142;1;1;1;3;3;133.3;1;0;0;1;0;0;19;0
1353;1;1;2;9070;1;1;145;1;1;19;4;3;133.5;0;0;0;1;0;0;19;0
1354;1;17;2;9853;1;1;145;1;38;19;4;9;127.9;1;0;0;1;0;0;19;0
1359;1;17;1;171;1;1;128;1;1;1;4;10;134.7;0;0;0;0;1;0;19;0
1365;1;1;1;9500;1;1;138;1;19;37;4;9;141;0;0;0;1;1;0;19;0
1368;1;1;6;9500;1;1;134;1;38;38;9;9;122;1;0;0;1;1;0;19;0
1374;1;1;1;9773;1;1;130;1;1;38;3;5;128.6;1;0;0;1;1;0;19;0
1388;1;1;3;9147;1;1;133;1;37;37;9;5;119.7;1;0;0;1;1;0;19;0
1389;1;17;6;9119;1;1;129;1;37;13;4;90;117.1;1;0;0;1;1;0;19;0
1394;1;17;1;9238;1;1;132;1;1;19;4;9;127.1;1;0;0;1;0;0;19;0
1395;1;17;5;9773;1;1;113;1;38;38;191;175;110.2;1;0;1;1;0;0;19;0
1400;1;17;1;9853;1;1;141;1;19;19;9;8;142.8;0;0;0;1;0;1;19;0
1407;1;18;2;9500;1;1;129;1;38;37;5;5;119;1;0;0;1;0;1;19;0
1408;1;1;2;9773;1;1;132;1;38;1;9;9;124.3;1;0;0;1;0;0;19;0
1410;1;15;1;9147;1;1;150;1;38;1;9;1;150;0;0;0;1;1;0;19;0
1412;1;16;2;9238;1;1;122;1;19;37;9;7;127.3;1;0;0;1;0;1;19;0
1414;1;1;2;9773;1;1;122;1;37;37;9;9;126.9;1;0;0;1;0;1;19;0
1422;1;1;3;9147;1;1;127;1;1;38;5;7;123.5;1;0;0;1;0;1;19;0
1423;1;17;3;9238;1;1;141;1;19;38;9;7;125.6;1;0;0;1;0;1;19;0
1426;1;1;1;171;1;1;137;1;19;19;5;5;134.6;1;0;0;1;0;1;19;0
1428;1;1;1;9254;1;1;143;1;2;37;1;1;133.2;1;0;0;1;0;0;19;0
1434;1;16;3;9070;1;1;152;1;1;38;4;8;156.9;1;0;0;1;0;0;19;0
1437;1;15;1;9119;1;1;160;32;1;3;143;152;160;0;0;1;1;0;0;19;1
1439;1;18;1;9670;1;1;133;1;1;1;9;9;121.5;1;0;0;1;0;1;19;0
1441;1;1;5;9670;1;1;142;1;19;19;7;3;132.9;0;0;0;1;1;0;19;0
1452;1;1;1;9003;1;1;148;1;19;37;9;9;131.6;1;0;0;1;1;0;19;0
1456;1;1;2;9147;1;1;120;1;1;37;4;9;113.4;1;0;0;1;1;1;19;0
1459;1;1;1;9670;1;1;136;1;2;38;143;163;129.7;1;0;0;1;1;0;19;0
1463;1;1;3;9670;1;1;121;1;3;19;2;8;122.4;1;0;0;1;1;0;19;0
1474;1;17;1;9773;1;1;117;1;37;37;0;4;120.5;1;0;0;1;1;0;19;0
1476;1;17;1;9130;1;1;130;1;19;38;4;7;122.5;0;0;0;1;1;0;19;0
1484;1;17;1;9254;1;1;126;1;1;1;9;9;124.3;0;0;0;1;0;1;19;0
1486;1;18;2;9238;1;1;121;1;19;1;4;3;121.4;1;0;0;1;0;1;19;0
1498;1;17;2;9670;1;1;110;1;1;1;4;10;115.3;1;0;0;1;1;0;19;0
1905;1;1;1;9773;1;1;121;1;19;1;7;9;117.9;1;0;0;1;0;0;19;0
1909;1;17;1;9853;1;1;112;1;2;19;3;9;106.1;1;0;0;1;0;0;19;0
1910;1;1;1;9500;1;1;148;1;3;3;2;2;137.3;1;0;0;1;0;0;19;0
1926;1;17;1;9238;1;1;131;1;1;1;4;10;129.3;0;0;0;1;0;0;19;0
1927;1;1;1;9085;1;1;134;1;38;19;9;4;128.4;1;0;0;1;0;1;19;0
1932;1;17;1;9670;1;1;120;1;38;38;5;7;115.1;1;0;0;1;0;0;19;0
1935;1;1;4;9500;1;1;133.1;1;19;38;9;9;119.6;1;0;0;1;0;1;19;0
1937;1;17;1;9130;1;1;147;1;4;1;2;10;141.8;1;0;0;1;0;0;19;0
1944;1;1;1;9070;1;1;117;1;4;19;3;5;123.7;1;0;0;1;0;0;19;0
1945;1;1;2;9773;1;1;116;1;1;19;4;7;127.6;1;0;0;1;0;1;19;0
1951;1;1;1;9254;1;1;123;1;38;38;4;7;114.3;0;0;0;1;0;0;19;0
1952;1;43;2;9254;1;1;140;1;19;19;9;9;126;1;0;0;1;0;0;19;0
1953;1;1;1;171;1;1;138;1;19;37;7;7;124;1;0;0;0;0;0;19;0
1956;1;18;1;9853;1;1;117;1;19;38;4;0;113.5;1;0;0;1;0;0;19;0
1959;1;1;1;9238;1;1;133.1;1;12;38;4;9;107;1;0;0;1;0;0;19;0
1961;1;1;1;9238;1;1;134;1;1;1;4;9;124.2;1;0;1;1;0;1;19;0
1965;1;17;1;9085;1;1;131;1;1;3;4;1;129.3;1;0;0;1;0;0;19;0
1973;1;17;2;9670;1;1;129;1;19;19;5;4;129.4;0;0;0;1;0;1;19;0
1977;1;1;4;9500;1;1;118;1;19;19;3;3;110;1;0;0;1;0;0;19;0
2006;1;1;1;9085;1;1;133;1;1;37;4;10;143.2;0;0;0;1;0;0;19;0
2018;1;1;1;9500;1;1;144;1;38;1;9;10;137.4;0;0;0;1;0;0;19;0
2020;1;1;2;9773;1;1;143;1;1;1;4;9;144.1;1;0;0;1;1;1;19;0
2024;1;1;1;9070;1;1;116;1;1;12;5;8;110.4;1;0;0;1;1;0;19;0
2029;1;1;1;9500;1;1;132;1;19;37;4;9;128;1;0;0;1;0;1;19;0
2031;1;17;2;9500;1;1;135;1;19;19;9;10;133.4;1;0;0;1;0;0;19;0
2044;1;1;3;9254;1;1;118;1;1;19;9;9;111.7;1;0;0;1;0;0;19;0
2047;1;1;2;9500;1;1;126;1;37;1;7;7;118.7;1;0;0;1;0;0;19;0
2050;1;1;4;9500;1;1;140;1;1;19;9;7;127;1;0;0;1;0;0;19;0
2054;1;1;6;9500;1;1;138;1;1;38;3;9;123;1;0;0;1;0;0;19;0
2056;1;1;1;9070;1;1;130;41;37;19;9;8;125.5;1;0;0;1;0;1;19;1
2061;1;17;6;9500;1;1;126;1;19;37;3;9;119.4;1;0;0;1;0;1;19;0
2062;1;17;5;9556;1;1;139;1;19;19;9;8;121.3;1;0;0;1;0;1;19;0
2064;1;1;1;9085;1;1;120;1;38;38;4;7;111.6;1;0;0;1;0;0;19;0
2066;1;1;2;9853;1;1;134;1;1;38;9;8;122.5;1;0;0;1;0;1;19;0
2069;1;18;4;9853;1;1;123;1;19;38;4;10;123.7;1;0;0;1;0;0;19;0
2071;1;1;1;9670;1;1;113;1;1;37;1;10;116.5;1;0;0;1;0;0;19;0
2074;1;1;3;9085;1;1;130;1;1;19;9;9;121.3;1;0;0;1;0;1;19;0
2076;1;17;2;9238;1;1;133;1;37;37;9;4;123.6;0;0;0;1;0;1;19;0
2077;1;1;4;9238;1;1;123;1;38;1;4;10;129;1;0;0;1;0;0;19;0
2080;1;1;5;9500;1;1;144;1;38;38;7;7;136;1;0;0;1;0;1;19;0
2081;1;1;1;9500;1;1;144;1;38;37;9;9;125.8;0;0;0;1;0;1;19;0
2082;1;1;1;9500;1;1;131;1;4;4;2;1;120.5;0;0;0;1;0;0;19;0
2085;1;1;1;9773;1;1;127;1;19;37;9;9;116.5;0;0;0;1;0;1;19;0
2099;1;18;1;9500;1;1;126;1;37;19;5;5;119.3;0;0;0;1;0;1;19;0
2100;1;17;2;9254;1;1;123;1;19;19;5;5;113.2;1;0;1;1;0;0;19;0
2111;1;44;3;9085;1;39;150;1;1;19;4;1;150;1;0;0;1;0;0;19;0
2112;1;17;1;9003;1;1;131;1;19;1;9;2;134.5;1;0;0;1;0;1;19;0
2117;1;1;1;9238;1;1;140;1;1;19;4;4;140.7;0;0;0;1;0;0;19;0
2122;1;1;1;9147;1;1;135;1;1;38;5;5;122.4;0;0;1;1;0;0;19;0
2123;1;1;1;9147;1;1;122;1;37;37;9;7;120.6;1;0;0;1;0;1;19;0
2124;1;17;3;9238;1;1;118;1;1;19;4;10;112.4;1;0;0;1;0;0;19;0
2126;1;43;1;9254;1;1;142;1;38;38;9;9;125.9;0;0;0;1;0;1;19;0
2129;1;1;1;171;1;1;170;1;19;19;8;8;176.7;1;0;0;1;0;1;19;0
2132;1;1;1;9238;1;1;142;1;1;37;5;7;128;0;0;0;1;0;1;19;0
2134;1;17;5;9500;1;1;128;1;1;1;4;5;120.8;1;0;0;1;0;1;19;0
2138;1;1;5;9773;1;1;118;1;38;19;9;9;113.8;1;0;0;1;0;0;19;0
2139;1;17;2;9556;1;1;122;1;19;38;4;8;118.3;1;0;0;1;0;1;19;0
2144;1;1;2;171;1;1;133.1;1;3;1;2;3;141;1;0;0;1;0;0;19;0
2147;1;1;1;9070;1;1;150;1;37;37;9;6;131.1;0;0;0;1;0;1;19;0
2153;1;1;4;9500;1;1;137;1;38;37;7;7;126;1;0;0;1;0;0;19;0
2155;1;1;1;9070;1;1;143;1;38;19;151;193;134.3;1;1;0;1;0;0;19;0
2156;1;1;1;9500;1;1;148;1;19;19;9;9;138.7;0;0;0;1;0;1;19;0
2171;1;1;5;9500;1;1;133.1;1;1;1;5;8;123;1;0;0;1;0;0;19;0
2180;1;1;3;9773;1;1;129;1;38;37;5;5;142;1;0;0;1;0;0;19;0
2181;1;17;1;171;1;1;136;1;38;38;7;7;127.3;1;0;0;1;0;0;19;0
2183;1;43;1;9500;1;1;140;1;19;19;7;7;138.6;0;0;0;1;0;1;19;0
2185;1;17;2;9238;1;1;133;1;2;1;3;4;136.2;1;0;0;1;0;0;19;0
2186;1;17;1;9254;1;1;125;1;19;19;7;5;118;1;0;0;1;0;1;19;0
2189;1;17;1;9254;1;1;140;1;3;1;2;3;129.9;0;0;0;1;0;1;19;0
2195;1;1;1;171;1;1;136;1;37;19;5;8;129;1;0;0;1;1;1;19;0
2196;1;1;2;9773;1;1;133.1;1;38;19;4;7;98;1;0;0;1;1;1;19;0
2198;1;43;1;9070;1;1;117;1;1;1;4;7;112.5;1;0;0;1;1;0;19;0
2199;1;1;3;9147;1;1;136;1;38;38;9;9;127.3;1;0;0;1;1;0;19;0
2505;1;18;3;9853;1;1;122;1;38;37;9;5;120.3;1;0;0;1;0;0;19;0
2513;1;17;4;9500;1;1;136;1;3;3;2;2;132.5;1;0;0;1;0;0;19;0
2515;1;1;1;9670;1;1;126;1;1;3;4;3;122.5;1;0;0;1;0;0;19;0
2523;1;17;6;9500;1;1;131;1;1;19;7;7;126.5;1;0;0;1;0;1;19;0
2525;1;17;4;9238;1;1;133.1;1;1;19;9;5;95;1;0;0;1;0;1;19;0
2533;1;16;2;9238;1;1;126;1;38;37;3;5;127.1;1;0;0;1;0;1;19;0
2535;1;1;1;9238;1;1;115;1;38;38;8;7;112.9;1;0;0;1;0;1;19;0
2536;1;17;2;9853;1;1;141;1;3;1;1;5;130.2;1;0;0;1;0;0;19;0
2537;1;43;1;9130;1;1;100;41;3;4;3;2;100;0;0;0;1;0;0;19;1
2538;1;1;1;9670;1;1;130;1;19;19;7;7;121.6;0;0;0;1;0;0;19;0
2542;1;1;1;9853;1;1;148;1;19;19;4;5;143.5;0;0;0;1;0;1;19;0
2544;1;17;1;9070;1;1;108;1;19;1;4;3;111.9;0;0;0;1;0;0;19;0
2545;1;44;1;9003;1;39;140;1;38;38;6;3;140;0;0;0;1;0;0;19;0
2548;1;1;5;9500;1;1;146;1;19;37;7;7;133.8;1;0;0;1;0;0;19;0
2550;1;17;2;9254;1;1;113;1;1;2;5;3;106.7;1;0;1;1;1;1;19;0
2553;1;1;1;8014;0;1;126;1;38;37;5;5;118.7;0;0;0;1;0;0;19;0
2557;1;15;1;9147;1;1;130;26;1;1;2;3;130;0;0;0;1;0;0;19;1
2559;1;43;1;9147;1;1;142;1;38;19;141;171;115;0;0;0;1;0;0;19;0
2574;1;1;4;9500;1;1;138;1;37;19;9;9;127.8;1;0;0;1;0;0;19;0
2585;1;1;1;9853;1;1;130;1;19;12;9;4;133.2;1;0;0;1;0;0;19;0
2586;1;17;2;8014;0;1;120;1;37;34;0;0;117.6;1;0;0;1;0;0;19;0
2601;1;17;3;9853;1;1;138;1;37;37;5;9;125.1;1;1;0;1;0;1;19;0
2603;1;1;3;9238;1;1;126;1;38;19;5;8;120.8;1;0;0;1;0;0;19;0
2604;1;1;5;9085;1;1;121;1;38;37;9;8;114;1;0;0;0;0;0;19;0
2605;1;17;1;9238;1;1;152;1;37;37;7;5;132.1;1;0;0;1;0;0;19;0
2618;1;17;1;9254;1;1;118;1;1;19;5;4;118;0;0;0;1;0;1;19;0
2619;1;17;2;9853;1;1;150;1;38;19;5;5;142;1;0;0;1;0;1;19;0
2628;1;1;1;9500;1;1;137;1;1;19;4;4;125.3;0;0;0;1;1;0;19;0
2634;1;1;4;9500;1;1;128;1;19;1;4;4;124.3;1;0;0;1;1;0;19;0
2653;1;1;1;9670;1;1;110;1;3;19;4;5;109;0;0;0;1;1;1;19;0
2655;1;17;5;9500;1;1;124;1;3;38;2;1;119.8;0;0;0;1;1;0;19;0
2657;1;16;1;171;1;1;155;1;1;3;5;10;167.3;1;0;0;1;1;0;19;0
2660;1;1;1;9254;1;1;125;1;37;37;3;3;124;0;0;0;1;1;1;19;0
2667;1;17;4;9070;1;1;144;1;38;1;9;9;137.4;1;0;0;1;1;0;19;0
2675;1;17;1;9670;1;1;134;1;19;37;5;5;125.3;1;0;0;1;1;1;19;0
2692;1;1;1;9147;1;1;127;1;1;4;9;10;121.8;0;0;0;1;1;0;19;0
2705;1;17;1;9670;1;1;109;1;1;1;4;4;108;0;0;0;1;1;0;19;0
2713;1;1;2;9147;1;1;130;1;37;38;7;9;117.8;0;0;1;1;0;1;19;0
2720;1;1;4;9085;1;1;138;1;3;1;1;4;123.3;1;0;0;1;0;1;19;0
2722;1;17;2;9147;1;1;129;1;2;3;2;2;128.3;1;0;0;1;0;0;19;0
2737;1;17;4;9500;1;1;137;1;1;37;9;9;128.4;1;0;0;1;0;1;19;0
2740;1;1;4;9085;1;1;145;1;37;1;9;9;145;1;0;0;1;0;1;19;0
2741;1;1;2;9070;1;1;126;1;19;38;9;9;132;1;0;0;1;0;1;19;0
2773;1;1;1;9500;1;1;124;1;19;37;3;8;117.5;1;0;0;1;1;0;19;0
2774;1;42;3;9500;1;1;136;1;1;1;4;4;148.8;1;0;0;1;0;1;19;0
2775;1;1;4;9500;1;1;126;1;12;1;5;10;120.2;0;0;0;1;0;1;19;0
2778;1;43;2;9670;1;1;129;1;3;3;5;5;122.4;1;0;0;1;0;0;19;0
2788;1;1;3;9670;1;1;120;1;37;37;7;7;111.3;1;0;0;1;1;0;19;0
2791;1;17;1;9147;1;1;115;1;19;37;5;7;112.9;1;0;0;0;1;0;19;0
2792;1;1;1;9085;1;1;120;1;38;19;9;3;112.7;0;0;0;1;1;0;19;0
2798;1;1;2;9670;1;1;123;1;1;38;7;7;120.6;1;0;0;1;1;0;19;0
2803;1;1;1;9773;1;1;142;1;19;37;4;7;141.3;0;0;0;1;0;1;19;0
2805;1;1;1;9238;1;1;125;1;19;19;9;9;121.5;1;0;0;1;0;1;19;0
2806;1;1;4;9500;1;1;126;1;19;19;9;9;125;1;0;0;1;0;0;19;0
2810;1;1;3;9500;1;1;126;1;1;19;131;181;120.1;1;0;0;1;0;0;19;0
2811;1;1;1;9853;1;1;128;1;38;37;9;9;124.9;0;0;0;1;0;1;19;0
2814;1;1;1;9238;1;1;145;1;1;19;9;9;129.3;0;0;1;1;0;1;19;0
2816;1;17;1;9238;1;1;132;1;37;38;9;5;120.8;0;0;0;1;0;1;19;0
2817;1;1;1;9500;1;1;130;1;19;19;9;6;135;0;0;0;1;0;0;19;0
2818;1;1;1;9147;1;1;129;1;37;37;9;7;117.8;0;0;0;1;0;1;19;0
2823;1;44;1;9238;1;1;150;1;1;38;4;9;145.9;0;0;0;1;0;1;19;0
2824;1;17;1;9670;1;1;115;1;1;1;4;4;109.1;1;0;0;1;0;1;19;0
2825;1;1;5;9500;1;1;125;1;3;19;4;8;120.3;1;0;0;1;0;0;19;0
2826;1;17;1;9130;1;1;117;1;19;19;4;4;113.5;1;0;0;1;0;0;19;0
2827;1;1;2;9670;1;1;121;1;1;19;4;7;135.4;1;0;0;1;0;1;19;0
2831;1;17;5;9147;1;1;131;1;19;38;3;10;119.8;1;0;0;1;0;0;19;0
2850;1;44;1;9085;1;39;140;1;3;3;4;2;140;1;0;0;1;0;0;19;0
2855;1;1;1;9500;1;1;125;1;19;19;9;10;122;1;0;1;1;0;0;19;0
2857;1;1;1;9773;1;1;133;1;1;3;3;3;135.8;1;0;0;1;0;0;19;0
2859;1;1;2;9670;1;1;160;1;2;1;4;4;137.3;1;0;0;1;0;0;19;0
2889;1;17;1;9238;1;1;131;1;37;37;9;7;121.9;0;0;0;1;0;1;19;0
2906;1;17;1;9773;1;1;136;1;3;1;2;3;132.5;1;0;0;1;0;0;19;0
2914;1;1;2;9238;1;1;136;1;22;30;0;8;135.7;1;0;0;1;0;0;19;0
2918;1;1;1;9500;1;1;118;1;38;38;7;7;115.2;1;0;0;1;0;0;19;0
2930;1;1;3;9500;1;1;136;1;1;1;4;4;127;1;0;0;1;0;0;19;0
2943;1;1;1;171;1;1;145;1;40;1;2;4;160.1;0;0;0;1;0;1;19;0
2947;1;44;1;9853;1;39;150;1;3;37;2;7;150;0;0;0;1;0;0;19;0
2965;1;1;1;9070;1;1;124;1;19;19;9;9;138.4;1;0;1;1;0;1;19;0
2966;1;17;1;9147;1;1;137;1;1;3;7;3;131.1;1;0;1;1;0;1;19;0
2975;1;1;1;171;1;1;124;1;1;19;123;103;113.9;1;1;0;1;0;0;19;0
2977;1;1;2;9254;1;1;132;1;1;19;9;9;129.9;1;0;0;1;0;1;19;0
2982;1;1;1;9070;1;1;135;1;19;37;9;9;128;1;0;0;1;0;1;19;0
2983;1;17;6;9500;1;1;131;1;3;19;5;5;127.2;1;0;0;1;0;1;19;0
2986;1;17;1;9070;1;1;135;1;37;19;9;9;125.2;1;0;0;1;0;0;19;0
2989;1;17;1;171;1;1;158;1;3;3;3;3;151.4;1;0;0;0;0;0;19;0
2992;1;18;1;9500;1;1;123;1;37;37;3;3;118;1;0;0;1;0;1;19;0
2999;1;1;1;9130;1;1;130;1;3;19;4;8;133;1;0;0;1;0;0;19;0
3002;1;1;2;9500;1;1;139;1;4;1;2;10;136.4;1;0;0;1;0;0;19;0
3003;1;1;3;9773;1;1;136;1;3;1;5;3;129;1;0;0;1;0;1;19;0
3004;1;17;3;9556;1;1;126;1;19;19;9;4;119;1;0;0;1;0;1;19;0
3008;1;17;5;9147;1;1;127;1;1;38;4;5;124.6;1;0;0;1;0;1;19;0
3015;1;1;6;9500;1;1;142;1;1;37;7;7;123.5;1;0;0;1;0;0;19;0
3019;1;16;2;9085;1;1;136;1;37;37;9;9;123.4;1;0;0;1;0;1;19;0
3020;1;17;6;9238;1;1;138;1;3;3;1;2;123;1;0;0;1;0;0;19;0
3021;1;17;1;9130;1;1;131;1;19;9;5;3;118.4;0;0;0;1;0;0;19;0
3023;1;17;1;9853;1;1;140;1;38;19;4;10;122.3;1;0;0;1;0;0;19;0
3028;1;1;4;9773;1;1;122;1;41;1;4;3;119.6;1;0;0;1;0;0;19;0
3030;1;17;6;9147;1;1;145;1;37;37;9;9;132;1;0;0;1;0;0;19;0
3033;1;18;2;9500;1;1;135;1;19;1;5;5;128.9;1;0;0;1;0;1;19;0
3034;1;5;2;9238;1;1;123;1;40;38;2;9;118.1;1;0;0;1;0;0;19;0
3037;1;1;2;9500;1;1;135;1;3;3;2;2;123;1;0;0;0;0;0;19;0
3040;1;1;1;9853;1;1;125;1;38;38;9;9;125.4;0;0;1;0;0;0;19;0
3045;1;5;5;9254;1;1;122;1;1;37;9;7;119.6;1;0;0;1;0;1;19;0
3046;1;17;2;9853;1;1;123;1;1;1;3;9;116.7;1;0;0;1;0;0;19;0
3047;1;1;1;9085;1;1;146;1;1;1;9;7;126;0;0;0;1;0;0;19;0
3052;1;42;1;9147;1;1;139;1;3;38;2;5;112.3;1;0;0;1;0;0;19;0
3054;1;17;1;9085;1;1;137;1;38;19;0;90;122.3;0;0;0;1;0;1;19;0
3055;1;17;1;9238;1;1;127;1;38;38;9;6;122.8;0;0;0;1;0;1;19;0
3060;1;1;3;9500;1;1;140;1;19;37;9;9;125.5;1;0;0;1;0;1;19;0
3061;1;1;2;9773;1;1;130;1;19;19;5;6;137.4;0;0;0;1;0;0;19;0
3065;1;17;2;9238;1;1;132;1;38;1;7;7;133.1;1;0;0;1;0;1;19;0
3067;1;44;1;9070;1;39;130;1;1;1;4;10;130;1;0;0;1;0;0;19;0
3068;1;1;3;9500;1;1;140;6;2;3;5;2;124.3;1;0;0;1;0;0;19;1
3079;1;1;1;9670;1;1;129;1;1;37;4;9;118.2;0;0;0;1;1;0;19;0
3083;1;18;1;9070;1;1;143;1;38;38;7;5;141.6;0;0;0;1;0;1;19;0
3084;1;1;1;9130;1;1;110;1;3;19;2;9;105.5;1;0;1;0;0;0;19;0
3091;1;1;1;9238;1;1;123;1;37;37;9;9;115;1;0;0;1;0;0;19;0
3098;1;17;4;9773;1;1;119;1;38;19;9;9;118.3;0;0;0;1;0;0;19;0
3099;1;1;1;9238;1;1;138;1;37;37;9;9;135.9;1;0;0;1;0;0;19;0
3101;1;1;1;9500;1;1;134;1;38;19;3;10;121.2;0;0;0;1;0;0;19;0
3102;1;17;4;9147;1;1;133;1;1;1;4;5;136.2;1;0;0;1;0;0;19;0
3105;1;17;4;9238;1;1;129;1;19;19;4;7;123.1;1;0;0;1;0;0;19;0
3108;1;1;1;9500;1;1;118;1;1;19;9;10;113.1;1;0;0;1;0;0;19;0
3111;1;42;1;171;1;1;132;1;1;1;1;4;132;1;0;0;1;0;0;19;0
3112;1;17;4;9500;1;1;133;1;4;4;4;4;130.7;1;0;0;1;0;0;19;0
3113;1;17;4;9254;1;1;124;1;1;1;4;4;122.3;1;0;0;1;0;0;19;0
3114;1;1;1;9670;1;1;143;1;3;38;2;9;144.1;1;0;0;1;0;0;19;0
3115;1;1;1;9773;1;1;128;1;1;19;9;7;118.2;0;0;0;1;0;0;19;0
3116;1;1;1;9238;1;1;138;1;19;38;5;8;133.5;0;0;0;1;0;1;19;0
3123;1;17;5;9670;1;1;125;1;19;30;7;7;118.4;1;0;0;1;0;1;19;0
3125;1;17;3;9500;1;1;137;1;19;37;7;7;126.7;1;0;0;1;0;1;19;0
3128;1;18;1;9147;1;1;128;1;19;19;9;5;121.7;1;0;0;1;0;0;19;0
3132;1;1;3;9500;1;1;126;1;38;38;9;8;118.8;1;0;0;1;0;1;19;0
3139;1;1;1;9773;1;1;136;1;19;19;4;3;126.2;0;0;0;1;0;0;19;0
3140;1;1;1;9853;1;1;129;1;19;38;2;7;126.9;1;0;0;1;0;1;19;0
3143;1;1;1;9147;1;1;130;1;38;38;2;9;124.8;0;0;0;1;0;0;19;0
