ID;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1131;0;8;8;8;13.05875;0;0;8;8;8;13.05875;0;9.4;-0.8;-3.12;Graduate
1132;4;8;8;7;13.28571429;0;4;8;8;7;13.28571429;0;12.7;3.7;-1.7;Graduate
1134;0;7;7;7;14.07142857;0;0;8;8;8;15.1625;0;13.9;-0.3;0.79;Graduate
1137;0;6;6;6;14;0;0;6;8;6;13.625;0;10.8;1.4;1.74;Graduate
1139;0;8;8;7;13.29714286;0;0;8;8;7;13.29714286;0;10.8;1.4;1.74;Graduate
1140;0;6;14;6;13.92307692;0;0;6;9;6;14.25;0;15.5;2.8;-4.06;Graduate
1141;0;7;11;7;13.37;0;0;8;13;7;12.83333333;0;15.5;2.8;-4.06;Graduate
1144;0;6;6;6;13.33333333;0;0;6;7;6;12.57142857;0;12.7;3.7;-1.7;Graduate
1146;0;6;7;5;13.4;0;0;6;9;5;12.2;0;7.6;2.6;0.32;Graduate
1148;1;5;9;4;11.5;0;1;5;5;5;11.4;0;8.9;1.4;3.51;Graduate
1150;0;8;8;7;13.48571429;0;0;8;8;7;13.48571429;0;12.7;3.7;-1.7;Graduate
1151;0;6;6;6;12;0;0;6;8;6;11.28571429;0;8.9;1.4;3.51;Graduate
1155;0;8;11;7;13.25857143;0;0;8;11;7;13.25857143;0;10.8;1.4;1.74;Graduate
1158;0;6;7;6;13.57142857;0;0;6;6;6;12.5;0;8.9;1.4;3.51;Graduate
1159;0;6;9;5;11.8;0;0;6;9;5;11.83333333;0;15.5;2.8;-4.06;Graduate
1160;0;5;7;5;14.2;0;0;5;7;5;13.28571429;0;11.1;0.6;2.02;Graduate
1161;0;5;8;5;11;0;0;5;6;5;11.8;1;7.6;2.6;0.32;Graduate
1163;0;8;8;7;14.65285714;0;0;8;8;7;14.65285714;0;10.8;1.4;1.74;Graduate
1164;0;6;9;6;11.33333333;0;0;6;6;6;11.33333333;0;15.5;2.8;-4.06;Graduate
1166;7;11;11;11;13.72727273;0;4;8;8;8;14.75;0;12.4;0.5;1.79;Graduate
1168;0;6;9;6;12.33333333;0;0;6;11;5;13;0;7.6;2.6;0.32;Graduate
1170;0;5;7;4;11.5;0;0;5;6;4;11.75;0;9.4;-0.8;-3.12;Graduate
1171;0;5;6;5;11.2;0;0;5;5;5;13.2;0;12.4;0.5;1.79;Graduate
1172;0;8;8;7;15.07;0;0;8;8;7;15.07;0;10.8;1.4;1.74;Graduate
1175;0;6;11;4;13;0;0;6;11;4;12.6;0;12.7;3.7;-1.7;Graduate
1177;0;6;8;6;13.57142857;0;0;6;11;5;12.16666667;0;9.4;-0.8;-3.12;Graduate
1178;0;6;7;5;14.6;0;0;6;6;5;14.2;0;16.2;0.3;-0.92;Graduate
1180;0;7;11;7;12.625;0;0;8;11;8;12.5125;0;12.7;3.7;-1.7;Graduate
1182;0;5;8;4;13.25;1;0;5;10;4;10.5;0;12.7;3.7;-1.7;Graduate
1183;0;7;9;7;12.60625;0;0;8;12;6;11.9;0;12.4;0.5;1.79;Graduate
1186;0;6;11;5;11.14285714;0;0;6;8;6;12.28571429;0;16.2;0.3;-0.92;Graduate
1189;0;6;8;6;11.66666667;0;0;6;10;4;11.5;0;13.9;-0.3;0.79;Graduate
1190;0;6;8;6;14;0;0;6;7;6;13.14285714;0;11.1;0.6;2.02;Graduate
1192;0;8;9;7;12.04142857;0;0;8;9;7;12.04142857;0;10.8;1.4;1.74;Graduate
1193;0;0;0;0;0;0;0;0;0;0;0;0;13.9;-0.3;0.79;Graduate
1194;12;13;14;13;13.76923077;0;9;12;16;12;14.58333333;0;13.9;-0.3;0.79;Graduate
1195;13;18;20;18;15.44444444;0;11;13;13;13;15.30769231;0;15.5;2.8;-4.06;Graduate
1199;0;6;6;6;14.5;0;0;6;6;6;15.16666667;0;10.8;1.4;1.74;Graduate
1200;0;6;7;6;15.57142857;0;0;6;8;6;16.375;0;12.4;0.5;1.79;Graduate
1201;0;6;7;6;15.57142857;0;0;6;7;6;14.71428571;0;11.1;0.6;2.02;Graduate
1202;0;6;8;5;13.8;0;0;6;7;6;12.16666667;0;9.4;-0.8;-3.12;Graduate
1204;0;6;8;5;11.6;0;0;6;8;4;11.75;0;8.9;1.4;3.51;Graduate
1206;0;5;9;3;12;0;0;5;11;4;13.625;0;10.8;1.4;1.74;Graduate
1207;11;14;14;12;12.33333333;2;11;14;14;12;12.33333333;2;7.6;2.6;0.32;Graduate
1213;0;8;9;8;13.63;1;0;8;9;8;13.63;1;9.4;-0.8;-3.12;Graduate
1214;0;5;8;3;13;0;0;5;7;4;11.5;1;7.6;2.6;0.32;Graduate
1216;0;7;7;7;16.9;0;0;8;9;8;16.37777778;0;16.2;0.3;-0.92;Graduate
1217;0;6;10;5;12;0;0;6;11;4;12;0;16.2;0.3;-0.92;Graduate
1218;3;6;6;6;12.5;0;2;6;7;6;13.28571429;0;12.4;0.5;1.79;Graduate
1219;0;8;8;7;12.76428571;0;0;8;8;7;12.76428571;0;10.8;1.4;1.74;Graduate
1220;0;5;8;5;13.75;0;0;5;6;5;12.16666667;0;13.9;-0.3;0.79;Graduate
1222;0;7;7;7;14.60428571;0;0;8;9;8;15.68333333;0;11.1;0.6;2.02;Graduate
1224;0;6;9;5;13.83333333;0;0;6;7;6;12.5;0;9.4;-0.8;-3.12;Graduate
1225;0;8;8;8;13.57625;0;0;8;8;8;13.57625;0;9.4;-0.8;-3.12;Graduate
1226;0;6;7;6;15.14285714;0;0;6;6;6;15.83333333;0;12.7;3.7;-1.7;Graduate
1227;0;5;8;3;10.66666667;0;0;5;8;5;11.6;0;7.6;2.6;0.32;Graduate
1228;0;6;11;5;11.2;0;0;6;6;6;12;0;9.4;-0.8;-3.12;Graduate
1229;0;8;8;8;13.76375;0;0;8;8;8;13.76375;0;9.4;-0.8;-3.12;Graduate
1231;0;6;10;5;10.71428571;0;0;6;10;5;12.2;0;12.7;3.7;-1.7;Graduate
1232;0;6;6;6;12.16666667;0;0;6;7;6;11.66666667;0;9.4;-0.8;-3.12;Graduate
1233;1;7;8;6;14.35714286;0;1;7;8;6;14.35714286;0;7.6;2.6;0.32;Graduate
1234;0;6;6;6;12.83333333;0;0;6;6;6;12.66666667;0;16.2;0.3;-0.92;Graduate
1235;0;8;8;7;13.92571429;0;0;8;8;7;13.92571429;0;10.8;1.4;1.74;Graduate
1237;0;7;7;7;13.44285714;0;0;8;9;8;13.74444444;0;16.2;0.3;-0.92;Graduate
1239;0;6;8;6;13.125;0;0;6;10;6;13.2;0;16.2;0.3;-0.92;Graduate
1244;2;6;14;5;13.66666667;0;2;6;10;5;13;0;16.2;0.3;-0.92;Graduate
1247;0;6;8;6;13.5;0;0;6;9;6;12.83333333;0;11.1;0.6;2.02;Graduate
1251;0;6;7;6;14.83333333;0;0;6;6;6;16;0;11.1;0.6;2.02;Graduate
1252;0;6;6;6;11.83333333;0;0;6;7;6;12.85714286;0;15.5;2.8;-4.06;Graduate
1253;0;6;10;5;12;0;0;6;11;5;12.33333333;0;11.1;0.6;2.02;Graduate
1254;0;6;11;4;12.75;0;0;6;7;6;11.33333333;0;7.6;2.6;0.32;Graduate
1257;0;6;6;6;12;0;0;6;7;6;12.85714286;0;11.1;0.6;2.02;Graduate
1258;0;7;9;7;11.67777778;0;0;8;8;8;13.8;0;12.7;3.7;-1.7;Graduate
1259;0;8;8;7;13.6;0;0;8;8;7;13.6;0;12.7;3.7;-1.7;Graduate
1260;0;6;7;6;16;0;0;6;8;6;15.875;0;12.4;0.5;1.79;Graduate
1261;0;6;9;5;11.8;0;0;6;7;6;11.5;0;7.6;2.6;0.32;Graduate
1264;0;6;7;6;16.14285714;0;0;6;10;6;16.2;0;9.4;-0.8;-3.12;Graduate
1265;0;8;8;7;11.78571429;0;0;8;8;7;11.78571429;0;12.7;3.7;-1.7;Graduate
1266;0;8;8;8;13.42375;0;0;8;8;8;13.42375;0;9.4;-0.8;-3.12;Graduate
1267;0;6;8;6;12.5;0;0;6;10;5;14.16666667;0;11.1;0.6;2.02;Graduate
1268;0;8;8;7;12.46428571;0;0;8;8;7;12.46428571;0;10.8;1.4;1.74;Graduate
1272;0;5;5;5;12.6;0;0;5;6;4;12.4;0;16.2;0.3;-0.92;Graduate
1275;0;5;7;5;11.6;0;0;5;8;5;12.33333333;0;12.4;0.5;1.79;Graduate
1276;0;6;8;6;12.16666667;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Graduate
1277;0;6;10;4;13.6;0;0;6;7;5;12.66666667;0;11.1;0.6;2.02;Graduate
1280;0;6;7;6;11.71428571;0;0;6;8;6;12.625;0;13.9;-0.3;0.79;Graduate
1281;0;6;7;6;13.5;0;0;6;7;6;13;0;16.2;0.3;-0.92;Graduate
1282;0;8;8;7;13.02428571;0;0;8;8;7;13.02428571;0;10.8;1.4;1.74;Graduate
1284;0;5;6;5;17.33333333;0;0;5;8;5;18.57142857;0;12.4;0.5;1.79;Graduate
1285;0;5;7;4;11;0;0;5;7;4;11.5;0;9.4;-0.8;-3.12;Graduate
1288;0;6;6;6;12.83333333;0;0;6;8;6;11.83333333;0;10.8;1.4;1.74;Graduate
1289;0;6;9;5;12.6;0;0;6;11;4;11.5;0;7.6;2.6;0.32;Graduate
1290;0;7;8;6;14.33333333;0;0;8;9;7;13.77142857;0;11.1;0.6;2.02;Graduate
1292;0;8;8;7;14.28571429;0;0;8;8;7;14.28571429;0;12.7;3.7;-1.7;Graduate
1294;0;5;5;5;14.8;0;0;5;5;5;17.6;0;8.9;1.4;3.51;Graduate
1299;0;5;9;5;12.42857143;1;0;5;7;5;11.8;0;7.6;2.6;0.32;Graduate
1303;0;0;0;0;0;0;0;0;0;0;0;0;15.5;2.8;-4.06;Graduate
1304;5;11;12;10;12.1;0;2;8;9;8;13.33333333;0;11.1;0.6;2.02;Graduate
1305;0;6;7;6;14.71428571;0;0;6;6;6;15;0;13.9;-0.3;0.79;Graduate
1306;0;6;6;6;12.66666667;0;0;6;7;6;12.83333333;0;12.7;3.7;-1.7;Graduate
1307;7;12;14;12;14.38461538;0;5;10;12;10;13.3;0;8.9;1.4;3.51;Graduate
1308;0;5;5;5;13.4;0;0;5;6;5;12.2;0;12.7;3.7;-1.7;Graduate
1309;0;8;8;7;13.31428571;0;0;8;8;7;13.31428571;0;12.7;3.7;-1.7;Graduate
1310;0;8;8;7;11.98857143;0;0;8;8;7;11.98857143;0;10.8;1.4;1.74;Graduate
1311;6;11;17;11;11.54545455;0;3;9;13;8;12.88888889;0;8.9;1.4;3.51;Graduate
1312;0;6;13;6;16.46153846;0;0;6;8;6;13.875;0;15.5;2.8;-4.06;Graduate
1313;0;6;7;6;13.66666667;0;0;6;6;6;12.83333333;0;10.8;1.4;1.74;Graduate
1316;0;7;8;6;14.37;0;0;8;10;7;14.65;0;12.4;0.5;1.79;Graduate
1320;0;6;10;5;12.6;0;0;6;7;5;11.2;0;10.8;1.4;1.74;Graduate
1321;0;6;6;6;12.16666667;0;0;6;6;6;12.33333333;0;10.8;1.4;1.74;Graduate
1323;0;8;8;8;13.76375;0;0;8;8;8;13.76375;0;9.4;-0.8;-3.12;Graduate
1324;0;7;11;6;12.4;0;0;7;8;6;12.8;0;11.1;0.6;2.02;Graduate
1326;0;7;7;6;14.33333333;0;0;7;7;6;14.33333333;0;7.6;2.6;0.32;Graduate
1329;0;7;8;7;14.69625;0;0;8;9;8;14.62222222;0;12.4;0.5;1.79;Graduate
1331;0;7;9;7;12.85555556;0;0;8;8;8;13.9125;0;12.7;3.7;-1.7;Graduate
1332;0;7;7;7;13.7;0;0;8;9;8;13.99444444;0;11.1;0.6;2.02;Graduate
1335;0;7;7;7;13.28571429;0;0;8;9;8;13.33333333;0;16.2;0.3;-0.92;Graduate
1340;0;8;8;7;11.4;0;0;8;8;7;11.4;0;10.8;1.4;1.74;Graduate
1341;3;6;6;6;12.33333333;0;2;6;8;6;11.33333333;0;13.9;-0.3;0.79;Graduate
1342;0;6;7;5;12.8;0;0;6;10;4;12.2;0;10.8;1.4;1.74;Graduate
1343;0;5;8;5;12;1;0;5;8;4;15;1;12.7;3.7;-1.7;Graduate
1344;0;6;8;5;13;0;0;6;9;5;13.5;0;9.4;-0.8;-3.12;Graduate
1346;0;6;8;6;14;0;0;6;9;6;13.33333333;0;8.9;1.4;3.51;Graduate
1347;0;6;6;6;12.33333333;0;0;6;6;6;13.5;0;16.2;0.3;-0.92;Graduate
1350;1;6;7;6;12.5;0;0;6;11;6;12.83333333;0;8.9;1.4;3.51;Graduate
1351;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Graduate
1352;0;8;8;7;15.65714286;0;0;8;8;7;15.65714286;0;12.7;3.7;-1.7;Graduate
1353;0;6;6;6;12.16666667;0;0;6;6;6;11.33333333;0;12.7;3.7;-1.7;Graduate
1362;0;8;8;7;13.33142857;0;0;8;8;7;13.33142857;0;10.8;1.4;1.74;Graduate
1364;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Graduate
1365;0;7;7;6;13.7;0;0;7;7;6;13.7;0;7.6;2.6;0.32;Graduate
1368;0;8;8;7;12.2;0;0;8;8;7;12.2;0;12.7;3.7;-1.7;Graduate
1370;0;6;7;5;13;0;0;6;7;6;12.85714286;0;8.9;1.4;3.51;Graduate
1371;0;6;11;6;12;0;0;6;6;6;14;0;11.1;0.6;2.02;Graduate
1372;0;8;8;7;15.02857143;0;0;8;8;7;15.02857143;0;12.7;3.7;-1.7;Graduate
1373;0;6;8;6;12;0;0;6;7;6;11.71428571;0;15.5;2.8;-4.06;Graduate
1374;0;6;8;5;12;0;0;6;8;5;12.4;0;9.4;-0.8;-3.12;Graduate
1378;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Graduate
1381;0;7;8;7;12.375;0;0;7;11;5;12.58333333;0;8.9;1.4;3.51;Graduate
1383;14;18;21;18;11.42105263;0;10;13;16;13;11.07692308;1;15.5;2.8;-4.06;Graduate
1384;0;7;7;6;13.35;0;0;7;7;6;13.35;0;7.6;2.6;0.32;Graduate
1385;0;6;6;6;15;0;0;6;6;2;16;0;15.5;2.8;-4.06;Graduate
1388;0;5;8;5;13.25;0;0;5;6;5;11.83333333;0;13.9;-0.3;0.79;Graduate
1391;0;8;8;8;13.88125;0;0;8;8;8;13.88125;0;9.4;-0.8;-3.12;Graduate
1392;0;6;8;6;11.33333333;0;0;6;8;5;12.6;0;9.4;-0.8;-3.12;Graduate
1394;0;6;7;6;12.85714286;0;0;6;7;6;13.66666667;0;13.9;-0.3;0.79;Graduate
1395;0;6;6;5;11.6;0;0;6;6;6;12.5;0;8.9;1.4;3.51;Graduate
1396;0;6;9;5;11.4;0;0;6;6;6;11.33333333;0;12.4;0.5;1.79;Graduate
1398;2;7;7;7;13.57142857;0;5;9;9;9;13.77777778;0;12.4;0.5;1.79;Graduate
1399;0;7;13;6;11.83333333;0;0;7;8;7;12.22857143;0;12.4;0.5;1.79;Graduate
1400;0;7;7;7;14.42857143;0;0;7;7;7;14.14285714;0;16.2;0.3;-0.92;Graduate
1402;0;6;8;6;12.28571429;0;0;6;9;5;12.4;0;8.9;1.4;3.51;Graduate
1403;0;5;7;5;14.4;0;0;5;5;5;13.8;0;7.6;2.6;0.32;Graduate
1404;0;7;8;7;13.15;0;0;8;9;8;15.06875;0;13.9;-0.3;0.79;Graduate
1407;0;8;8;7;12.34285714;0;0;8;8;7;12.34285714;0;10.8;1.4;1.74;Graduate
1410;0;5;5;5;10.6;0;0;5;8;5;11.6;0;12.4;0.5;1.79;Graduate
1412;0;6;8;4;11.25;0;0;6;6;6;12;0;10.8;1.4;1.74;Graduate
1413;3;9;11;6;10.5;0;4;10;10;10;11.7;0;9.4;-0.8;-3.12;Graduate
1415;0;7;7;7;13.45714286;0;0;8;8;8;14.5125;0;13.9;-0.3;0.79;Graduate
1416;0;5;6;5;12.6;0;0;5;8;4;12.33333333;0;7.6;2.6;0.32;Graduate
1418;0;6;6;6;13.66666667;0;0;6;8;5;13.6;0;8.9;1.4;3.51;Graduate
1419;0;5;5;5;11.6;0;0;5;5;5;11.8;0;11.1;0.6;2.02;Graduate
1423;0;6;8;6;11.33333333;0;0;6;6;6;11.83333333;0;8.9;1.4;3.51;Graduate
1424;0;6;6;6;10.66666667;0;0;6;6;6;11.5;0;7.6;2.6;0.32;Graduate
1426;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Graduate
1427;2;6;9;6;13.33333333;0;1;6;9;4;11.5;0;13.9;-0.3;0.79;Graduate
1430;0;6;6;5;13;0;0;6;7;6;12.83333333;0;8.9;1.4;3.51;Graduate
1431;0;8;11;7;12.90857143;0;0;8;11;7;12.90857143;0;10.8;1.4;1.74;Graduate
1434;0;6;6;6;15.33333333;0;0;6;9;6;15.83333333;0;12.7;3.7;-1.7;Graduate
1438;0;6;7;6;12.5;0;0;6;6;6;12.16666667;0;15.5;2.8;-4.06;Graduate
1439;0;6;7;6;13;0;0;6;6;6;14.33333333;0;12.4;0.5;1.79;Graduate
1440;0;5;6;4;11.75;0;0;5;10;5;12.57142857;1;10.8;1.4;1.74;Graduate
1441;0;5;5;4;12.5;0;0;5;5;4;14.25;0;7.6;2.6;0.32;Graduate
1442;16;17;19;17;11.61111111;0;14;17;22;17;12.05555556;0;12.4;0.5;1.79;Graduate
1443;0;6;6;6;14;0;0;6;6;6;14.66666667;0;11.1;0.6;2.02;Graduate
1445;0;5;5;5;13.8;0;0;5;6;5;13.83333333;0;9.4;-0.8;-3.12;Graduate
1450;2;7;9;6;12.57142857;0;5;9;9;9;12.55555556;0;16.2;0.3;-0.92;Graduate
1452;8;12;17;11;12;2;4;12;21;12;12.30769231;0;15.5;2.8;-4.06;Graduate
1454;1;7;9;6;12;0;2;6;6;6;11.16666667;0;10.8;1.4;1.74;Graduate
1462;0;6;8;5;12.85714286;0;0;6;11;6;12.3;0;16.2;0.3;-0.92;Grduate
1466;9;11;11;11;12.45454545;0;3;11;17;8;12.75;0;9.4;-0.8;-3.12;Graduate
1469;0;6;6;6;15.5;0;0;6;6;6;14.16666667;0;11.1;0.6;2.02;Graduate
1470;0;6;8;6;12.33333333;0;0;6;6;6;13.66666667;0;11.1;0.6;2.02;Graduate
1473;0;6;7;6;11.33333333;0;0;6;8;6;12.28571429;0;16.2;0.3;-0.92;Graduate
1476;0;5;11;4;12;1;0;5;9;5;12.6;0;9.4;-0.8;-3.12;Graduate
1478;6;12;12;12;13.66666667;0;4;11;16;11;13;0;8.9;1.4;3.51;Graduate
1482;0;6;10;4;11.25;0;0;6;6;6;11.33333333;0;10.8;1.4;1.74;Graduate
1483;0;6;8;6;15.16666667;0;0;6;7;6;14.42857143;0;8.9;1.4;3.51;Graduate
1484;0;6;8;6;11.16666667;0;0;6;7;4;13.4;0;16.2;0.3;-0.92;Graduate
1485;0;7;8;6;10.98333333;0;0;7;8;6;10.98333333;0;7.6;2.6;0.32;Graduate
1486;0;6;8;4;10.75;0;0;6;11;5;11.5;0;15.5;2.8;-4.06;Graduate
1487;7;12;15;11;13.38461538;0;4;9;13;7;14.28571429;0;8.9;1.4;3.51;Graduate
1490;0;5;7;4;13;0;0;5;9;5;14.83333333;3;7.6;2.6;0.32;Graduate
1491;0;6;9;6;16.11111111;0;0;6;7;6;13.5;0;13.9;-0.3;0.79;Graduate
1492;0;6;8;6;11.5;0;0;6;8;6;11;0;16.2;0.3;-0.92;Graduate
1494;0;6;10;4;11.6;0;0;6;8;5;13;0;11.1;0.6;2.02;Graduate
1496;0;5;5;5;13.8;0;0;5;7;5;14.14285714;0;11.1;0.6;2.02;Graduate
1497;0;7;8;7;13.58571429;0;0;8;8;8;14.6875;0;15.5;2.8;-4.06;Graduate
1498;0;6;8;6;13.85714286;0;0;6;8;5;13;0;15.5;2.8;-4.06;Graduate
1900;7;11;15;10;14.5;0;4;9;15;8;14;0;8.9;1.4;3.51;Graduate
1901;0;6;7;6;13.33333333;0;0;6;8;6;12.66666667;0;12.4;0.5;1.79;Graduate
1902;5;11;29;9;12;6;4;10;21;9;12.55555556;0;9.4;-0.8;-3.12;Graduate
1903;0;6;9;6;15.125;0;0;6;9;6;14;0;13.9;-0.3;0.79;Graduate
1904;0;7;7;6;13.11666667;0;0;7;7;6;13.11666667;0;7.6;2.6;0.32;Graduate
1905;0;6;7;6;12.83333333;0;0;6;7;6;11.66666667;0;11.1;0.6;2.02;Graduate
1906;3;6;6;6;13.33333333;0;2;6;6;6;14.16666667;0;13.9;-0.3;0.79;Graduate
1907;0;7;7;7;13.87714286;0;0;8;8;8;15.6625;0;12.4;0.5;1.79;Graduate
1908;0;8;8;7;12.94428571;0;0;8;8;7;12.94428571;0;10.8;1.4;1.74;Graduate
1910;0;7;7;6;14.26666667;0;0;7;7;6;14.26666667;0;7.6;2.6;0.32;Graduate
1911;0;6;8;5;13;0;0;6;8;5;14;0;13.9;-0.3;0.79;Graduate
1912;0;8;8;8;12.48375;0;0;8;8;8;12.48375;0;9.4;-0.8;-3.12;Graduate
1913;0;7;8;7;13.42857143;0;0;8;8;8;15.3125;0;16.2;0.3;-0.92;Graduate
1915;0;6;8;5;15.4;0;0;6;7;5;12.2;0;7.6;2.6;0.32;Graduate
1916;0;7;7;6;13.45;0;0;7;7;6;13.45;0;7.6;2.6;0.32;Graduate
1917;0;7;7;6;12.6;0;0;7;7;6;12.6;0;7.6;2.6;0.32;Graduate
1918;0;7;7;7;12.48571429;0;0;8;12;8;12.9375;0;16.2;0.3;-0.92;Graduate
1919;0;6;10;5;10.8;0;0;6;7;5;12.8;0;12.7;3.7;-1.7;Graduate
1922;0;6;7;6;13.83333333;0;0;6;6;6;14;0;9.4;-0.8;-3.12;Graduate
1924;0;5;5;5;13.2;0;0;5;6;4;12.5;0;9.4;-0.8;-3.12;Graduate
1926;4;8;8;8;13.875;0;1;6;8;5;14;0;11.1;0.6;2.02;Graduate
1927;0;5;7;5;12.5;0;0;5;8;5;12.71428571;0;10.8;1.4;1.74;Graduate
1928;0;6;7;6;13.42857143;0;0;6;6;6;12.5;0;13.9;-0.3;0.79;Graduate
1930;0;7;7;7;14.86857143;0;0;8;9;8;15.11111111;0;11.1;0.6;2.02;Graduate
1931;0;7;10;7;13.03;0;0;8;8;8;13.21875;0;15.5;2.8;-4.06;Graduate
1932;0;6;7;6;14.57142857;0;0;6;7;6;12.33333333;0;12.4;0.5;1.79;Graduate
1933;0;6;9;5;11;0;0;6;9;4;11.25;0;8.9;1.4;3.51;Graduate
1934;0;8;8;8;13.3675;0;0;8;8;8;13.3675;0;9.4;-0.8;-3.12;Graduate
1935;0;7;7;6;12.80833333;0;0;8;11;7;12.82571429;0;12.4;0.5;1.79;Graduate
1936;0;7;7;7;13.91857143;0;0;8;9;8;13.8875;0;11.1;0.6;2.02;Graduate
1937;0;6;8;6;13;0;0;6;9;4;12.8;0;13.9;-0.3;0.79;Graduate
1938;0;7;7;6;13.68333333;0;0;7;7;6;13.68333333;0;7.6;2.6;0.32;Graduate
1940;0;6;8;5;12.8;0;0;6;7;5;11.2;0;11.1;0.6;2.02;Graduate
1941;0;6;9;6;13.57142857;0;0;6;6;6;12.16666667;0;8.9;1.4;3.51;Graduate
1942;0;6;6;6;13.16666667;0;0;6;6;6;13.16666667;0;8.9;1.4;3.51;Graduate
1943;0;6;6;6;15;0;0;6;6;6;14.5;0;11.1;0.6;2.02;Graduate
1944;0;6;6;6;12.66666667;0;0;6;8;5;11.4;0;12.4;0.5;1.79;Graduate
1946;0;7;7;7;14.69285714;0;0;8;8;8;14.9625;0;12.4;0.5;1.79;Graduate
1947;0;8;8;8;14.035;0;0;8;8;8;14.035;0;9.4;-0.8;-3.12;Graduate
1948;0;5;8;4;11;1;0;5;8;3;14;0;12.7;3.7;-1.7;Graduate
1949;0;6;6;6;13.33333333;0;0;6;6;6;13.33333333;0;9.4;-0.8;-3.12;Graduate
1950;0;7;13;6;11.7725;0;0;8;9;7;12.33;0;15.5;2.8;-4.06;Graduate
1954;0;6;7;6;12.28571429;0;0;6;6;6;12;0;8.9;1.4;3.51;Graduate
1956;0;7;10;6;12.16666667;0;0;7;9;6;13.16666667;0;12.4;0.5;1.79;Graduate
1958;0;8;8;7;14.80571429;0;0;8;8;7;14.80571429;0;10.8;1.4;1.74;Graduate
1961;0;6;6;6;12.83333333;0;0;6;6;6;12.66666667;0;9.4;-0.8;-3.12;Graduate
1963;0;6;9;5;13;0;0;6;6;5;13.8;0;12.4;0.5;1.79;Graduate
1964;0;7;8;7;12.725;0;0;8;8;8;13.7125;0;13.9;-0.3;0.79;Graduate
1965;0;5;10;4;11.25;1;0;5;10;3;10.33333333;0;12.7;3.7;-1.7;Graduate
1966;8;12;12;11;13.81818182;0;4;12;16;12;13.46153846;0;15.5;2.8;-4.06;Graduate
1967;0;5;12;3;12.33333333;2;0;5;8;3;13;1;9.4;-0.8;-3.12;Graduate
1970;0;6;7;6;13.66666667;0;0;6;9;5;15.4;0;13.9;-0.3;0.79;Graduate
1972;0;6;6;6;14.83333333;0;0;6;8;6;12.14285714;0;8.9;1.4;3.51;Graduate
1974;0;5;6;5;11.4;0;0;5;6;5;12.2;0;12.7;3.7;-1.7;Graduate
1975;0;7;8;7;13.135;0;0;8;9;8;13.24444444;0;12.4;0.5;1.79;Graduate
1978;3;6;6;6;13.5;0;2;6;9;5;12.5;0;13.9;-0.3;0.79;Graduate
1980;0;6;8;5;13.5;0;0;6;6;6;14.5;0;12.4;0.5;1.79;Graduate
1981;0;5;8;4;10.75;0;0;5;5;5;13;0;12.4;0.5;1.79;Graduate
1982;0;6;9;6;11.33333333;0;0;6;9;6;11.83333333;0;8.9;1.4;3.51;Graduate
1983;2;7;15;3;13;2;1;5;12;5;13.28571429;1;10.8;1.4;1.74;Graduate
1984;0;7;7;6;13.96666667;0;0;7;7;6;13.96666667;0;7.6;2.6;0.32;Graduate
1985;0;8;8;8;14.14125;0;0;8;8;8;14.14125;0;9.4;-0.8;-3.12;Graduate
1986;0;6;10;4;11.6;0;0;6;10;4;11.75;0;12.7;3.7;-1.7;Graduate
1987;0;8;8;8;14.6625;0;0;8;8;8;14.6625;0;9.4;-0.8;-3.12;Graduate
1989;0;7;8;6;12.99333333;0;0;8;9;8;12.66875;0;11.1;0.6;2.02;Graduate
1991;0;6;8;5;12.2;0;0;6;10;5;12.8;0;10.8;1.4;1.74;Graduate
1994;0;5;7;5;12.2;0;0;5;7;5;11.8;0;11.1;0.6;2.02;Graduate
1996;0;6;8;6;11.33333333;0;0;6;6;6;11.66666667;0;7.6;2.6;0.32;Graduate
1997;0;6;8;6;13.85714286;0;0;6;15;6;13.1;0;12.4;0.5;1.79;Graduate
1998;0;6;7;6;12.85714286;0;0;6;6;6;13.33333333;0;13.9;-0.3;0.79;Graduate
2000;14;15;17;14;10.21428571;0;13;13;13;13;11.38461538;0;16.2;0.3;-0.92;Graduate
2003;0;6;8;6;12.85714286;0;0;6;8;5;12.6;0;8.9;1.4;3.51;Graduate
2006;0;5;7;5;14.4;0;0;5;6;5;13.2;0;7.6;2.6;0.32;Graduate
2007;0;6;6;6;14.83333333;0;0;6;6;6;14.16666667;0;10.8;1.4;1.74;Graduate
2008;0;6;14;6;14.33333333;0;0;6;9;6;12;0;15.5;2.8;-4.06;Graduate
2009;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Graduate
